Date,Open,Max,Min,Close,Traded Volume
9/1/09,1174.12,1186.12,1155.9,1173.01,664284
9/2/09,1173.01,1173.01,1127.93,1154.06,664284
9/3/09,1157.64,1165.41,1156.47,1161.4,664284
9/4/09,1161.98,1166.2,1155.47,1156.19,664284
9/7/09,1156.68,1167.31,1156.68,1161.47,664284
9/8/09,1161.74,1178.16,1161.74,1174.05,664284
9/9/09,1174.82,1183.86,1174.3,1179.46,664284
9/10/09,1180.41,1191.95,1179.74,1182.99,664284
9/11/09,1183.26,1189.7,1181.29,1189.55,664284
9/14/09,1187.42,1187.42,1172.42,1182.35,664284
9/15/09,1173.76,1206.63,1173.76,1198.4,664284
9/16/09,1199.03,1225.6,1199.03,1224.04,664284
9/17/09,1224.04,1243.54,1224.04,1233.05,664284
9/18/09,1232.83,1238.09,1222.11,1238.09,664284
9/21/09,1237.61,1238.11,1216.23,1216.23,664284
9/22/09,1217.13,1244.85,1217.13,1240.7,664284
9/23/09,1241.28,1266.3,1241.28,1255.66,664284
9/24/09,1254.95,1277.45,1240.35,1268.76,664284
9/25/09,1264.38,1282.96,1262.58,1268.97,664284
9/28/09,1268.13,1303.02,1258.48,1302.89,664284
9/29/09,1304.05,1395.09,1304.05,1390.56,664284
9/30/09,1390.89,1424.97,1357.78,1365.24,664284
10/1/09,1368.31,1413.29,1368.31,1398.14,664284
10/2/09,1395.48,1395.48,1345.18,1358.43,664284
10/5/09,1359.44,1414.06,1359.44,1400.66,664284
10/6/09,1400.66,1460.95,1400.66,1454.34,664284
10/7/09,1454.34,1489.1,1420.63,1432.2,664284
10/8/09,1432.2,1481.13,1432.2,1481.13,664284
10/9/09,1481.13,1502.75,1477.16,1499.45,664284
10/12/09,1499.45,1602.27,1499.45,1592.14,664284
10/13/09,1593.65,1608.05,1547.39,1569.03,664284
10/14/09,1569.03,1621.45,1569.03,1616.34,664284
10/15/09,1616.34,1628.89,1567.41,1597.17,664284
10/16/09,1597.95,1627.27,1585.03,1588.55,664284
10/19/09,1588.55,1609.92,1578.22,1587.59,664284
10/20/09,1587.59,1596.13,1565.17,1567.75,664284
10/21/09,1567.5,1567.5,1473.23,1524.35,664284
10/22/09,1524.35,1524.35,1456.59,1470.63,664284
10/23/09,1470.63,1488.31,1469.91,1484.98,664284
10/26/09,1484.35,1484.47,1442.97,1468.51,664284
10/27/09,1468.51,1468.51,1422.31,1432.58,664284
10/28/09,1432.58,1432.58,1373.88,1373.88,664284
10/29/09,1373.88,1438.72,1304.32,1431.33,664284
10/30/09,1431.33,1455.3,1410.13,1417.06,664284
11/2/09,1417.06,1417.27,1372.36,1416.01,664284
11/3/09,1416.01,1425.82,1401.43,1425.39,664284
11/4/09,1425.39,1501.99,1425.39,1497.18,664284
11/5/09,1495.5,1529.8,1479.91,1528.93,664284
11/6/09,1530.29,1560.54,1462.06,1500.26,664284
11/9/09,1500.26,1561.72,1500.26,1561.02,664284
11/10/09,1561.02,1612.38,1561.02,1596.01,664284
11/11/09,1596.15,1607.59,1595.8,1601.42,664284
11/12/09,1600.38,1600.38,1559.32,1583.61,664284
11/13/09,1583.61,1583.61,1549.72,1551.54,664284
11/16/09,1552.48,1592.62,1552.48,1592.62,664284
11/17/09,1592.62,1592.62,1575.04,1581.35,664284
11/18/09,1581.35,1600.2,1581.35,1585.04,664284
11/19/09,1585.04,1585.04,1558.55,1561.08,664284
11/20/09,1563.37,1568.9,1521.81,1543.63,664284
11/23/09,1543.63,1571.75,1543.63,1564.71,664284
11/24/09,1563.26,1563.26,1537.26,1539.9,664284
11/25/09,1540.23,1545.18,1535.65,1537.2,664284
11/26/09,1537.2,1537.2,1508.19,1508.19,664284
11/27/09,1508.19,1508.19,1464.35,1474.6,664284
11/30/09,1474.53,1480.12,1454.05,1456.06,664284
12/1/09,1456.63,1517.92,1456.63,1517.92,664284
12/2/09,1517.92,1548.3,1515.52,1523.09,664284
12/3/09,1523.09,1556.75,1523.09,1551.04,664284
12/4/09,1551.04,1554.99,1528.85,1550,664284
12/7/09,1550,1550,1528.16,1535.3,664284
12/8/09,1535.3,1547.97,1518.32,1521.3,664284
12/9/09,1522.16,1528.99,1512.94,1518.55,664284
12/10/09,1518.9,1532.71,1517.88,1529,664284
12/11/09,1529,1540.1,1528.71,1531.64,664284
12/14/09,1531.64,1534.3,1516.89,1521.07,664284
12/15/09,1521.07,1521.07,1503.08,1506.16,664284
12/16/09,1506.16,1524.33,1506.16,1523.46,664284
12/17/09,1523.46,1523.66,1489.6,1493.15,664284
12/18/09,1493.1,1502.88,1483.69,1487.83,664284
12/21/09,1486.31,1486.83,1470.64,1475.46,664284
12/22/09,1475.31,1477.38,1446.6,1457.65,664284
12/23/09,1457.65,1462.82,1457.65,1458.87,664284
12/24/09,1459.59,1468.99,1455.51,1456.79,664284
12/25/09,1456.52,1456.55,1450.4,1451.37,664284
12/28/09,1444.51,1451.81,1442.23,1443.79,664284
12/29/09,1443.75,1456.82,1442.5,1454.35,664284
12/30/09,1454.35,1454.53,1449.44,1454.53,664284
12/31/09,1454.53,1455.76,1453.69,1455.47,664284
1/5/10,1455.75,1497.94,1455.75,1495.93,664284
1/6/10,1495.93,1554.2,1495.93,1529.58,664284
1/11/10,1532.71,1594.55,1529.58,1589.72,664284
1/12/10,1590.48,1591.81,1569.11,1577.22,664284
1/13/10,1577.22,1590.86,1558.32,1590.86,664284
1/14/10,1591.25,1639.43,1591.25,1628.87,664284
1/15/10,1629.2,1657.7,1623.93,1631.42,664284
1/18/10,1630.43,1658.01,1627.51,1656.22,664284
1/19/10,1656.22,1678.56,1639.27,1678.56,664284
1/20/10,1678.51,1682.91,1647.08,1652.99,664284
1/21/10,1653.29,1658.87,1632,1640.47,664284
1/22/10,1640.2,1640.2,1586.09,1600.11,664284
1/25/10,1599.56,1613.51,1589.81,1604.26,664284
1/26/10,1603.11,1658.54,1586.32,1654.11,664284
1/27/10,1655.38,1685.9,1645.92,1672.78,664284
1/28/10,1672.17,1691.66,1665.66,1681.04,664284
1/29/10,1682.48,1682.48,1650.28,1671.77,664284
2/1/10,1666.79,1666.79,1632.21,1658.58,664284
2/2/10,1660.73,1679.04,1660.73,1677.34,664284
2/3/10,1677.96,1708.13,1677.34,1693.55,664284
2/4/10,1693.55,1696.15,1656.41,1660.14,664284
2/5/10,1656.56,1660.14,1615.82,1659.49,664284
2/8/10,1659.97,1672.74,1649.01,1652.03,664284
2/9/10,1652.03,1673.78,1650.41,1673.78,664284
2/10/10,1673.78,1675.78,1662.96,1666.01,664284
2/11/10,1666.01,1670.93,1648.2,1650.47,664284
2/12/10,1650.95,1658.68,1642.49,1658.68,664284
2/15/10,1658.68,1664.14,1654.17,1657.45,664284
2/16/10,1658.84,1695.39,1658.84,1692.38,664284
2/17/10,1692.49,1742.27,1692.49,1721.06,664284
2/18/10,1720.51,1734.18,1706.45,1724.73,664284
2/19/10,1724.64,1736.41,1712.56,1736.12,664284
2/22/10,1736.55,1771.15,1736.55,1764.8,664284
2/23/10,1765.15,1795.52,1764.91,1793.51,664284
2/24/10,1793.81,1808.89,1784.65,1808.63,664284
2/25/10,1808.63,1812.75,1777.6,1783.93,664284
2/26/10,1785.31,1799.97,1785.31,1797.63,664284
3/1/10,1798.23,1819.06,1795.97,1802.59,664284
3/2/10,1809.2,1817.47,1797.73,1813.71,664284
3/3/10,1813.91,1833.91,1807.37,1833.28,664284
3/4/10,1833.28,1879.81,1830.55,1872.28,664284
3/5/10,1873.39,1949.65,1873.39,1949.44,664284
3/9/10,1949.44,2025.94,1941.35,2022.55,664284
3/10/10,2024.75,2097.43,2022.55,2070.65,664284
3/11/10,2070.15,2078.83,2026.53,2038.65,664284
3/12/10,2041.44,2124.96,2038.65,2121.59,664284
3/15/10,2106.95,2176.27,2087.89,2132.65,664284
3/16/10,2132.65,2148.16,2054.52,2114.34,664284
3/17/10,2115.67,2172.26,2114.34,2136.01,664284
3/18/10,2135.66,2205.2,2110.51,2187.07,664284
3/19/10,2187.73,2224.17,2187.73,2212.09,664284
3/22/10,2211.55,2248.36,2183.5,2247.72,664284
3/23/10,2251.24,2384.87,2251.24,2376.39,664284
3/24/10,2376.39,2404.48,2319.71,2368.41,664284
3/25/10,2368.41,2434.29,2304.21,2326.33,664284
3/26/10,2326.82,2331.43,2273.93,2305.26,664284
3/29/10,2305.26,2345.91,2296.15,2330.91,664284
3/30/10,2330.91,2383.22,2316.36,2377.29,664284
3/31/10,2377.29,2400.6,2348.8,2353.9,664284
4/1/10,2355.22,2365.81,2262.75,2300.29,664284
4/2/10,2300.32,2300.66,2260.11,2296.28,664284
4/6/10,2296.28,2354.11,2295.24,2344.51,664284
4/7/10,2346.25,2360.93,2334.57,2353.21,664284
4/8/10,2353.07,2353.21,2316.56,2337.4,664284
4/9/10,2338.72,2375.99,2337.4,2370.51,664284
4/12/10,2372.31,2430.86,2370.51,2422.6,664284
4/13/10,2422.21,2445.43,2421.65,2441.75,664284
4/14/10,2441.75,2532.85,2441.75,2527.84,664284
4/15/10,2528.92,2572.76,2514.49,2537.62,664284
4/16/10,2537.62,2591.01,2511.24,2581.54,664284
4/19/10,2579,2581.54,2490.82,2523.94,664284
4/20/10,2523.52,2568.86,2523.3,2558.38,664284
4/21/10,2559,2595.02,2558.38,2588.72,664284
4/22/10,2588.72,2591.2,2548.81,2550.76,664284
4/23/10,2550.63,2571.97,2550.06,2566.73,664284
4/26/10,2567.17,2608.79,2566.73,2599.42,664284
4/27/10,2599.23,2615.07,2579.37,2591.65,664284
4/28/10,2590.55,2591.65,2515.81,2543.82,664284
4/29/10,2543.82,2559.92,2540.31,2552.08,664284
4/30/10,2553.61,2558.47,2542.29,2551.72,664284
5/5/10,2548.32,2551.72,2404.34,2407.14,664284
5/6/10,2404.12,2404.12,2300.94,2318.43,664284
5/7/10,2192.19,2202.04,2059.01,2109.74,664284
5/11/10,2249.17,2304.68,2151.98,2186.07,664284
5/12/10,2188.42,2242.49,2188.2,2242.05,664284
5/13/10,2277.93,2292.31,2191.6,2219.14,664284
5/14/10,2196.98,2196.98,2132.29,2156.83,664284
5/17/10,2102.79,2121.52,2048.06,2063.81,664284
5/18/10,2094.72,2101.39,2005.23,2066.31,664284
5/19/10,2013.42,2019.78,1856.87,1859.56,664284
5/20/10,1880.47,1922.24,1629.53,1643.45,664284
5/21/10,1625.45,1731.19,1576.77,1635.29,664284
5/25/10,1541.48,1541.48,1421.61,1447.42,664284
5/26/10,1512.35,1713.41,1512.35,1710.94,664284
5/27/10,1783.92,1848.18,1682.05,1834.82,664284
5/28/10,1830.7,1885.14,1781.12,1810.23,664284
5/31/10,1807.93,1877.46,1796.17,1873.72,664284
6/1/10,1810.89,1869.91,1771.6,1869.91,664284
6/2/10,1858.83,1903.75,1846.34,1890.29,664284
6/3/10,1970.09,2002.84,1934.99,1934.99,664284
6/4/10,1949.47,1949.47,1833.25,1871.98,664284
6/7/10,1779.32,1853.99,1745.05,1835.66,664284
6/8/10,1840.94,1867.21,1822.86,1847.08,664284
6/9/10,1866.84,1905.63,1853.76,1897.02,664284
6/10/10,1909.97,1935.62,1877.55,1928.52,664284
6/11/10,1934.14,1946.16,1910.98,1930.91,664284
6/14/10,1947.94,2008.92,1947.76,2007.12,664284
6/15/10,1996.55,2060.5,1987.97,2057.9,664284
6/16/10,2089.37,2101.05,2038.51,2054.86,664284
6/17/10,2032.76,2074.61,2031.06,2045.54,664284
6/18/10,2049.99,2066.16,2046.77,2061.57,664284
6/21/10,2100.53,2152.94,2085.25,2151.58,664284
6/22/10,2130.68,2161.24,2113.95,2122.35,664284
6/23/10,2117.73,2124.88,2068.53,2085.85,664284
6/24/10,2093.03,2104.35,2062.33,2065.25,664284
6/25/10,2066.77,2066.77,2000.23,2027.48,664284
6/29/10,2021.79,2021.79,1862.89,1893.52,664284
6/30/10,1897.15,1909.49,1825.25,1884.28,664284
7/1/10,1829.81,1858.85,1814.82,1840,664284
7/2/10,1858.54,1905.59,1855.88,1892.12,664284
7/5/10,1895.56,1954.59,1887.21,1932.27,664284
7/6/10,1955.38,2024.32,1955.38,2022.16,664284
7/7/10,1992.61,2006.5,1970.07,2004.89,664284
7/8/10,2045.33,2052.93,1997.33,2002.11,664284
7/9/10,2010.98,2012.25,1957.02,1983.26,664284
7/12/10,1986.45,1986.45,1968.93,1974.77,664284
7/13/10,1979.93,2000.56,1964.96,1993.79,664284
7/14/10,2006.46,2009.13,1960.11,1973.87,664284
7/15/10,1970.91,1983.34,1954.78,1955.57,664284
7/16/10,1955.65,1973.18,1939.17,1946.35,664284
7/19/10,1940.52,1957,1924.17,1933.68,664284
7/20/10,1939.79,1947.32,1907.99,1926.53,664284
7/21/10,1942.47,1974.75,1932.83,1959.16,664284
7/22/10,1962.51,1999.31,1959.69,1996.96,664284
7/23/10,2001.49,2015.93,1980.33,1987.3,664284
7/26/10,1995.09,2006.51,1986.44,2000.55,664284
7/27/10,2002.46,2030.58,2002.46,2024.91,664284
7/28/10,2028.04,2043.79,2013.49,2023.72,664284
7/29/10,2028.66,2100.09,2028.66,2093.85,664284
7/30/10,2088.21,2098.47,2048.7,2086.18,664284
8/2/10,2096.99,2162.2,2087.44,2162.2,664284
8/3/10,2158.62,2209.43,2132.22,2146.05,664284
8/4/10,2149.26,2152.39,2091.3,2125.36,664284
8/5/10,2120.4,2143.81,2109.81,2120.32,664284
8/6/10,2123.16,2131.03,2082.69,2101.73,664284
8/9/10,2103.31,2140.01,2102.27,2121.63,664284
8/10/10,2120.32,2120.32,2058.35,2075.98,664284
8/11/10,2074.02,2074.02,2008.38,2008.38,664284
8/12/10,2011.17,2029.62,1986.75,2009.85,664284
8/13/10,2009.85,2035.85,2005.98,2021.01,664284
8/16/10,2020.41,2026.01,2010.64,2022.2,664284
8/17/10,2026.37,2072.58,2026.37,2056.99,664284
8/18/10,2057.41,2075.7,2044.05,2066.64,664284
8/19/10,2075.15,2088.62,2051.75,2051.97,664284
8/20/10,2050.9,2051.39,2011.88,2017.97,664284
8/21/10,2017.93,2041.31,2017.4,2041.31,664284
8/25/10,2025.38,2026.59,1958.19,1977,664284
8/26/10,2003.89,2005.93,1981.71,1996.24,664284
8/27/10,1990.87,2005.16,1979.83,1994.14,664284
8/30/10,2002.77,2009.43,1989.47,1995.47,664284
8/31/10,1978.33,1988.46,1948.56,1979.53,664284
9/1/10,1979.21,1995.54,1965.4,1995.19,664284
9/2/10,1999.91,2006.27,1989.98,1994.13,664284
9/3/10,1994.84,2017.54,1979.35,2011.03,664284
9/6/10,2016.06,2020.02,2004.83,2015.49,664284
9/7/10,1997.19,2005.09,1993.29,1996.68,664284
9/8/10,1998.97,2017.86,1990.92,2014.25,664284
9/9/10,2014.03,2027.94,2012.51,2017.22,664284
9/10/10,2016.17,2022.25,1997.79,2006.75,664284
9/13/10,2017.96,2020.05,2005.5,2018.72,664284
9/14/10,2023.14,2027.32,2009.5,2012.28,664284
9/15/10,2010.35,2010.35,1981.44,1990.76,664284
9/16/10,1990.73,1992.35,1967.3,1975.55,664284
9/17/10,1988.67,2005.46,1977.09,1980.78,664284
9/20/10,1984.63,1990.54,1972,1989,664284
9/21/10,1990.04,2003.36,1986.48,1997.66,664284
9/22/10,1995.34,1996.4,1985.93,1988.65,664284
9/23/10,1990.67,1990.67,1966.56,1977.82,664284
9/24/10,1974.96,1993.24,1967.19,1993.24,664284
9/27/10,2000.79,2002.49,1983.32,1988.52,664284
9/28/10,1982.18,1991.8,1965.57,1980.11,664284
9/29/10,1989.4,1994.21,1968.78,1970.34,664284
9/30/10,1963.24,1968.88,1935.07,1957.03,664284
10/1/10,1960.38,1962.82,1942.18,1945.97,664284
10/4/10,1945.48,1947.29,1872.18,1875.74,664284
10/5/10,1867.51,1872.58,1800.41,1862.84,664284
10/6/10,1890.41,1901.05,1864.4,1881.93,664284
10/7/10,1888.07,1910.66,1870.86,1896.59,664284
10/8/10,1890.68,1893.91,1871.49,1884.12,664284
10/11/10,1885.42,1896.41,1885.42,1888.8,664284
10/12/10,1883.92,1889.3,1863.88,1884.69,664284
10/13/10,1892.25,1908.42,1886.61,1889.88,664284
10/14/10,1911.09,1911.09,1842.82,1847.97,664284
10/15/10,1846.96,1858.61,1821.63,1838.86,664284
10/18/10,1835.26,1839.56,1810.18,1815.7,664284
10/19/10,1820.13,1821.09,1775.83,1790.46,664284
10/20/10,1777.17,1817.68,1769.3,1817,664284
10/21/10,1827.42,1855.46,1826.6,1847.01,664284
10/22/10,1840.61,1842.13,1819.74,1832.92,664284
10/25/10,1842.36,1860.55,1837.18,1854.99,664284
10/26/10,1855.53,1863.43,1835.26,1852.43,664284
10/27/10,1840.39,1849.67,1826.41,1827.6,664284
10/28/10,1831,1846.93,1818.85,1839.73,664284
10/29/10,1840.95,1873.09,1829.27,1869.54,664284
11/1/10,1878.45,1894.9,1872.71,1875.6,664284
11/2/10,1876.01,1883.59,1846.69,1881.35,664284
11/3/10,1882.19,1925.22,1877.31,1910.9,664284
11/4/10,1939,1988.34,1938.33,1982.47,664284
11/5/10,2001.65,2043.45,1981.05,2036.11,664284
11/8/10,2030.68,2030.68,1966.76,1972.89,664284
11/9/10,1963.07,1992.19,1947.64,1986.49,664284
11/10/10,1969.14,2007.32,1961.27,1987.12,664284
11/11/10,1992.37,1997.44,1971.81,1985.05,664284
11/12/10,1950.6,1989.72,1950.6,1985.96,664284
11/15/10,1995.88,2029.04,1975.22,2026.33,664284
11/16/10,2013.27,2052.01,1981.53,1991.64,664284
11/17/10,1978.44,2016.46,1974.2,2016.46,664284
11/18/10,2024.63,2082.85,2024.3,2074.42,664284
11/19/10,2068.3,2099.03,2038.44,2058.47,664284
11/22/10,2080.12,2095.91,2049.95,2080.93,664284
11/23/10,2059.33,2086.76,2032.28,2041.94,664284
11/24/10,2046.25,2063.44,2014.64,2063.44,664284
11/25/10,2072.68,2105.33,2067.09,2103.39,664284
11/26/10,2096.73,2101.21,2072.66,2098.15,664284
11/29/10,2110.47,2124.19,2091.18,2096.68,664284
11/30/10,2100,2112.83,2085.13,2104.92,664284
12/1/10,2128.4,2163.65,2123.34,2155.84,664284
12/2/10,2163.68,2180.27,2155.38,2175.4,664284
12/3/10,2172.53,2198.07,2171.35,2180.44,664284
12/6/10,2182.62,2191.1,2162.75,2180.31,664284
12/7/10,2189.55,2204.35,2180.72,2194.62,664284
12/8/10,2190.07,2221.86,2182.34,2202.59,664284
12/9/10,2219.27,2241.68,2211.72,2235.96,664284
12/10/10,2236.68,2260.03,2233.93,2246.77,664284
12/13/10,2267.3,2287.8,2259.09,2283.78,664284
12/14/10,2292.75,2344.81,2274.34,2339.5,664284
12/15/10,2327.37,2338.61,2307.96,2336.56,664284
12/16/10,2336.79,2338.58,2310.88,2316.52,664284
12/17/10,2323.24,2345.93,2303.17,2303.17,664284
12/20/10,2309.27,2314.79,2247.62,2299.71,664284
12/21/10,2285.07,2311,2279.54,2306.14,664284
12/22/10,2311.67,2323.49,2291.37,2302.05,664284
12/23/10,2302.54,2372.54,2290.69,2356.36,664284
12/24/10,2359.56,2415.08,2359.56,2406.91,664284
12/27/10,2406.45,2418.48,2393.55,2413.98,664284
12/28/10,2411.5,2434.98,2398.01,2422.67,664284
12/29/10,2424.69,2433.49,2418.49,2429.74,664284
12/30/10,2432.31,2436.71,2420.97,2430.49,664284
12/31/10,2429.69,2446.92,2428.81,2443.7,664284
1/5/11,2458.47,2498.23,2458.47,2493.16,664284
1/6/11,2512.88,2553.67,2503.29,2553.67,664284
1/10/11,2546.72,2562.01,2525.06,2560.39,664284
1/11/11,2578.05,2612.94,2551.93,2596.07,664284
1/12/11,2610.78,2648.12,2603.26,2634.44,664284
1/13/11,2635.53,2652.58,2590.82,2601.66,664284
1/14/11,2603.22,2603.22,2552.49,2569.79,664284
1/17/11,2570.87,2606.79,2556.24,2605.12,664284
1/18/11,2621.58,2648.86,2621.58,2646.59,664284
1/19/11,2660.68,2669.99,2629.58,2633.9,664284
1/20/11,2604.95,2626.27,2591.15,2608.23,664284
1/21/11,2620.7,2646.91,2607.79,2644.7,664284
1/24/11,2648.68,2648.68,2620.32,2645.13,664284
1/25/11,2654.47,2673.6,2647.44,2660.55,664284
1/26/11,2673.6,2694.94,2643.31,2658.58,664284
1/27/11,2648.52,2664.46,2632.79,2662.35,664284
1/28/11,2647.58,2660.53,2635.56,2641.82,664284
1/31/11,2619.47,2646.14,2587.27,2632.73,664284
2/1/11,2643.54,2688.42,2643.54,2688.42,664284
2/2/11,2715.26,2783.17,2704.62,2756.55,664284
2/3/11,2764.14,2806.11,2744.22,2774.6,664284
2/4/11,2790.14,2818.9,2782.57,2796.4,664284
2/7/11,2800.49,2820.96,2788.41,2819.95,664284
2/8/11,2823.27,2844.47,2802.15,2821.9,664284
2/9/11,2826.1,2840.65,2810.05,2827.54,664284
2/10/11,2796.97,2803.34,2739.27,2757.09,664284
2/11/11,2762.62,2790.04,2747.03,2788.38,664284
2/14/11,2808.41,2906.79,2808.41,2841.95,664284
2/15/11,2855.22,2892.78,2805.11,2832.94,664284
2/16/11,2848.2,2878.85,2808.68,2857.46,664284
2/17/11,2880.78,2903.17,2857.1,2888,664284
2/18/11,2895.38,2901.07,2844.05,2889.3,664284
2/21/11,2888.65,2951.04,2882.66,2893.81,664284
2/22/11,2858.86,2882.4,2805.46,2868.95,664284
2/23/11,2840.81,2878.32,2810.36,2831.14,664284
2/24/11,2799.58,2813.17,2609.23,2699.61,664284
2/25/11,2700.02,2827.83,2660.04,2824.93,664284
2/28/11,2823.59,2896.29,2794.16,2890.16,664284
3/1/11,2924.9,2962.58,2850.12,2859.79,664284
3/2/11,2819.03,2834.64,2796.43,2815.86,664284
3/3/11,2829.49,2851.09,2780.77,2834.39,664284
3/4/11,2839.94,2844.49,2821.91,2833.7,664284
3/9/11,2829.34,2839.73,2773.13,2797.21,664284
3/10/11,2758.98,2765.46,2714.03,2733.83,664284
3/11/11,2706.7,2716.3,2644.94,2683.27,664284
3/12/11,2701.63,2714.53,2634.86,2636.07,664284
3/14/11,2614.32,2653.57,2568.67,2602.09,664284
3/15/11,2543.81,2555.94,2476.24,2519.02,664284
3/16/11,2549.78,2595.08,2538.41,2559.26,664284
3/17/11,2572.98,2615.61,2562.75,2605.25,664284
3/18/11,2637.27,2677.55,2618.89,2671.63,664284
3/21/11,2707.97,2803.48,2707.97,2800.12,664284
3/22/11,2801.06,2834.25,2745.15,2782.09,664284
3/23/11,2775.68,2839.51,2772.36,2813.22,664284
3/24/11,2823.38,2876.33,2818.49,2876.33,664284
3/25/11,2890.8,2903.59,2869.01,2889.93,664284
3/28/11,2884.93,2888.82,2828.34,2844.36,664284
3/29/11,2852.06,2859.28,2773.91,2791.34,664284
3/30/11,2829.59,2842.63,2812.03,2831.27,664284
3/31/11,2843.06,2848.15,2806.02,2812.83,664284
4/1/11,2814.94,2845.59,2809.17,2844.51,664284
4/4/11,2852.6,2866.1,2839.81,2853.38,664284
4/5/11,2845.66,2845.66,2786.23,2815.18,664284
4/6/11,2816.58,2819.53,2767.21,2809.42,664284
4/7/11,2797.66,2802.24,2763.71,2793.62,664284
4/8/11,2809.3,2818.97,2778.02,2779.61,664284
4/11/11,2782.45,2782.53,2746.31,2754.99,664284
4/12/11,2713.65,2721.18,2662.86,2668.24,664284
4/13/11,2676.9,2752.37,2674.23,2736.89,664284
4/14/11,2719.54,2750.19,2705.24,2737.03,664284
4/15/11,2744.37,2773.05,2738.75,2768.48,664284
4/18/11,2772.41,2772.41,2653.2,2669.86,664284
4/19/11,2684.13,2715.5,2641.37,2694.43,664284
4/20/11,2722.09,2765.17,2716.17,2728.17,664284
4/21/11,2749.46,2756.75,2684.95,2690.12,664284
4/22/11,2671.54,2716.5,2665.86,2708.32,664284
4/26/11,2693.51,2720.5,2668.21,2692.77,664284
4/27/11,2693.81,2722.99,2675.62,2719.42,664284
4/28/11,2734.81,2754.34,2713.04,2745,664284
4/29/11,2740.58,2764.9,2729.67,2753.09,664284
5/4/11,2733.29,2742.9,2692.54,2702.63,664284
5/5/11,2707.77,2709.39,2644.19,2648.7,664284
5/6/11,2618.75,2670.31,2576,2649.55,664284
5/10/11,2655.24,2673.93,2616.35,2620.4,664284
5/11/11,2622.44,2623.11,2560.78,2562.85,664284
5/12/11,2537.17,2537.17,2484.84,2506.37,664284
5/13/11,2522.15,2536.05,2474.89,2486.02,664284
5/16/11,2472.53,2520.44,2439.61,2519.29,664284
5/17/11,2530.93,2574.1,2515.91,2532.63,664284
5/18/11,2568.88,2587.41,2541.55,2555.85,664284
5/19/11,2553.83,2587.03,2546.16,2565.18,664284
5/20/11,2566.86,2591.36,2558.68,2561.9,664284
5/23/11,2526.1,2526.1,2476.65,2485.52,664284
5/24/11,2504.32,2542.95,2493.68,2531.09,664284
5/25/11,2520.95,2555.95,2509.74,2524.17,664284
5/26/11,2538.31,2548.68,2493.49,2502.85,664284
5/27/11,2512.71,2530.33,2464.37,2488.12,664284
5/30/11,2487.2,2505.3,2469.28,2499.46,664284
5/31/11,2518.33,2546.23,2508.94,2513.25,664284
6/1/11,2514.91,2514.91,2472.26,2480.27,664284
6/2/11,2453.98,2462.68,2426.31,2435.17,664284
6/3/11,2434,2445.65,2393.47,2402.03,664284
6/6/11,2414.44,2425,2375.62,2388.89,664284
6/7/11,2401,2416.35,2383.38,2405.47,664284
6/8/11,2400.73,2400.73,2342.48,2362.89,664284
6/9/11,2370.82,2407.55,2338.45,2406.79,664284
6/10/11,2401.93,2415.79,2362.32,2382.42,664284
6/14/11,2384.3,2398.3,2362.25,2394.96,664284
6/15/11,2386.43,2420.62,2368.12,2390,664284
6/16/11,2371.32,2391.91,2350.47,2364.88,664284
6/17/11,2364.01,2364.01,2321.23,2346.34,664284
6/20/11,2341,2354.18,2321.6,2352.33,664284
6/21/11,2362.98,2393.53,2354.2,2369.95,664284
6/22/11,2374.8,2376.12,2352.99,2367.79,664284
6/23/11,2354.9,2359,2297.59,2306.06,664284
6/24/11,2329.54,2338.19,2264.23,2268.65,664284
6/25/11,2266.93,2282.57,2243.97,2262.56,664284
6/29/11,2275.31,2318.73,2275.31,2290.57,664284
6/30/11,2305.37,2322.14,2285.98,2311.87,664284
7/1/11,2300.88,2341.81,2289.43,2331.55,664284
7/4/11,2331.77,2347.74,2323.63,2326.7,664284
7/5/11,2325.54,2325.54,2308.76,2314.09,664284
7/6/11,2309.61,2313.23,2300.8,2307.09,664284
7/7/11,2311.77,2352.45,2308.2,2348.31,664284
7/8/11,2352.31,2385.78,2336.95,2339.84,664284
7/11/11,2334.91,2334.91,2295.43,2303.04,664284
7/12/11,2276.19,2302.76,2255.89,2298.53,664284
7/13/11,2305.92,2341.24,2305.01,2339.14,664284
7/14/11,2332.42,2355.54,2323.85,2335.31,664284
7/15/11,2323.23,2325.83,2297.4,2302.4,664284
7/18/11,2300.32,2302.8,2283.33,2289.01,664284
7/19/11,2301.13,2338.51,2296.35,2338.36,664284
7/20/11,2343.95,2350.43,2315.93,2328.74,664284
7/21/11,2327.59,2359.11,2303.84,2354.45,664284
7/22/11,2360.19,2376.49,2351.09,2353.48,664284
7/25/11,2339.46,2355.82,2335.29,2354.69,664284
7/26/11,2367.31,2373.63,2334.81,2340.77,664284
7/27/11,2341.42,2344.35,2310.97,2321.31,664284
7/28/11,2318.77,2336.71,2308.06,2327.58,664284
7/29/11,2320.71,2322.26,2297.56,2315.06,664284
8/1/11,2337.24,2349,2309.51,2319.19,664284
8/2/11,2310.78,2322.81,2296.84,2316.77,664284
8/3/11,2298.6,2299.33,2263.58,2268.52,664284
8/4/11,2269.97,2282.83,2206.74,2207.44,664284
8/5/11,2030.38,2162.14,2030.38,2128.78,664284
8/8/11,2109.83,2112.33,1941.91,1952.59,664284
